country,year,pop,island,month,Totalamount
any,2007,1,HILO,Oct,53779.40
any,2007,1,HILO,Nov,50020.73
any,2007,1,HILO,Dec,64893.72
any,2007,1,KONA,Jan,111514.41
any,2007,1,KONA,Feb,109444.63
any,2007,1,KONA,Mar,130816.26
any,2007,1,KONA,Apr,107939.27
any,2007,1,KONA,May,96920.69
any,2007,1,KONA,Jun,123367.09
any,2007,1,KONA,Jul,128674.56
any,2007,1,KONA,Aug,130052.52
any,2007,1,KONA,Sep,95325.68
any,2007,1,KONA,Oct,99655.90
any,2007,1,KONA,Nov,97402.01
any,2007,1,KONA,Dec,119288.31
any,2008,1,O'AHU,Jan,362746.00
any,2008,1,O'AHU,Feb,364374.00
any,2008,1,O'AHU,Mar,394135.00
any,2008,1,O'AHU,Apr,329043.00
any,2008,1,O'AHU,May,349619.00
any,2008,1,O'AHU,Jun,362440.00
any,2008,1,O'AHU,Jul,391587.00
any,2008,1,O'AHU,Aug,379127.00
any,2008,1,O'AHU,Sep,294147.00
any,2008,1,O'AHU,Oct,316134.00
any,2008,1,O'AHU,Nov,305206.00
any,2008,1,O'AHU,Dec,345129.00
any,2008,1,MAUI CTY,Jan,194482.00
any,2008,1,MAUI CTY,Feb,195941.00
any,2008,1,MAUI CTY,Mar,216019.00
any,2008,1,MAUI CTY,Apr,174059.00
any,2008,1,MAUI CTY,May,172325.00
any,2008,1,MAUI CTY,Jun,188555.00
any,2008,1,MAUI CTY,Jul,192590.00
any,2008,1,MAUI CTY,Aug,186656.00
any,2008,1,MAUI CTY,Sep,136260.00
any,2008,1,MAUI CTY,Oct,153451.00
any,2008,1,MAUI CTY,Nov,146964.00
any,2008,1,MAUI CTY,Dec,171740.00
any,2008,1,MAUI,Jan,189575.00
any,2008,1,MAUI,Feb,190756.00
any,2008,1,MAUI,Mar,211003.00
any,2008,1,MAUI,Apr,169929.00
any,2008,1,MAUI,May,167831.00
any,2008,1,MAUI,Jun,184407.00
any,2008,1,MAUI,Jul,188514.00
any,2008,1,MAUI,Aug,181179.00
any,2008,1,MAUI,Sep,132593.00
any,2008,1,MAUI,Oct,148861.00
any,2008,1,MAUI,Nov,143736.00
any,2008,1,MAUI,Dec,167417.00
any,2008,1,MOLOKA'I,Jan,7425.00
any,2008,1,MOLOKA'I,Feb,7503.00
any,2008,1,MOLOKA'I,Mar,6914.00
any,2008,1,MOLOKA'I,Apr,5427.00
any,2008,1,MOLOKA'I,May,6006.00
any,2008,1,MOLOKA'I,Jun,6042.00
any,2008,1,MOLOKA'I,Jul,5128.00
any,2008,1,MOLOKA'I,Aug,6542.00
any,2008,1,MOLOKA'I,Sep,4569.00
any,2008,1,MOLOKA'I,Oct,5141.00
any,2008,1,MOLOKA'I,Nov,3776.00
any,2008,1,MOLOKA'I,Dec,4409.00
any,2008,1,LĀNA'I,Jan,8262.00
any,2008,1,LĀNA'I,Feb,8513.00
any,2008,1,LĀNA'I,Mar,8379.00
any,2008,1,LĀNA'I,Apr,6280.00
any,2008,1,LĀNA'I,May,6976.00
any,2008,1,LĀNA'I,Jun,7217.00
any,2008,1,LĀNA'I,Jul,6011.00
any,2008,1,LĀNA'I,Aug,6319.00
any,2008,1,LĀNA'I,Sep,5537.00
any,2008,1,LĀNA'I,Oct,6313.00
any,2008,1,LĀNA'I,Nov,5170.00
any,2008,1,LĀNA'I,Dec,5891.00
any,2008,1,KAUA'I,Jan,94664.00
any,2008,1,KAUA'I,Feb,90236.00
any,2008,1,KAUA'I,Mar,98679.00
any,2008,1,KAUA'I,Apr,83227.00
any,2008,1,KAUA'I,May,87584.00
any,2008,1,KAUA'I,Jun,96018.00
any,2008,1,KAUA'I,Jul,100029.00
any,2008,1,KAUA'I,Aug,91451.00
any,2008,1,KAUA'I,Sep,70419.00
any,2008,1,KAUA'I,Oct,74985.00
any,2008,1,KAUA'I,Nov,67871.00
any,2008,1,KAUA'I,Dec,75485.00
any,2008,1,HAWAI'I ISLAND,Jan,137445.00
any,2008,1,HAWAI'I ISLAND,Feb,124385.00
any,2008,1,HAWAI'I ISLAND,Mar,133389.00
any,2008,1,HAWAI'I ISLAND,Apr,104211.00
any,2008,1,HAWAI'I ISLAND,May,100951.00
any,2008,1,HAWAI'I ISLAND,Jun,111764.00
any,2008,1,HAWAI'I ISLAND,Jul,115432.00
any,2008,1,HAWAI'I ISLAND,Aug,118467.00
any,2008,1,HAWAI'I ISLAND,Sep,78608.00
any,2008,1,HAWAI'I ISLAND,Oct,97220.00
any,2008,1,HAWAI'I ISLAND,Nov,93414.00
any,2008,1,HAWAI'I ISLAND,Dec,105988.00
any,2008,1,HILO,Jan,57148.00
any,2008,1,HILO,Feb,46471.00
any,2008,1,HILO,Mar,52102.00
any,2008,1,HILO,Apr,40474.00
any,2008,1,HILO,May,40605.00
any,2008,1,HILO,Jun,40230.00
any,2008,1,HILO,Jul,43875.00
any,2008,1,HILO,Aug,42210.00
any,2008,1,HILO,Sep,30858.00
any,2008,1,HILO,Oct,35647.00
any,2008,1,HILO,Nov,34061.00
any,2008,1,HILO,Dec,39768.00
any,2008,1,KONA,Jan,115590.00
any,2008,1,KONA,Feb,105466.00
any,2008,1,KONA,Mar,109250.00
any,2008,1,KONA,Apr,86686.00
any,2008,1,KONA,May,82546.00
any,2008,1,KONA,Jun,94233.00
any,2008,1,KONA,Jul,95659.00
any,2008,1,KONA,Aug,98970.00
any,2008,1,KONA,Sep,64477.00
any,2008,1,KONA,Oct,82110.00
any,2008,1,KONA,Nov,78928.00
any,2008,1,KONA,Dec,86641.00
any,2009,1,O'AHU,Jan,318134.25
any,2009,1,O'AHU,Feb,314424.83
any,2009,1,O'AHU,Mar,326149.14
any,2009,1,O'AHU,Apr,329652.36
any,2009,1,O'AHU,May,325687.77
any,2009,1,O'AHU,Jun,329898.65
any,2009,1,O'AHU,Jul,388762.80
any,2009,1,O'AHU,Aug,385429.14
any,2009,1,O'AHU,Sep,327705.25
any,2009,1,O'AHU,Oct,316157.79
any,2009,1,O'AHU,Nov,302191.34
any,2009,1,O'AHU,Dec,360695.01
any,2009,1,MAUI CTY,Jan,158992.33
any,2009,1,MAUI CTY,Feb,155773.31
any,2009,1,MAUI CTY,Mar,162328.84
any,2009,1,MAUI CTY,Apr,159587.93
any,2009,1,MAUI CTY,May,148624.80
any,2009,1,MAUI CTY,Jun,179406.54
any,2009,1,MAUI CTY,Jul,193016.74
any,2009,1,MAUI CTY,Aug,180027.03
any,2009,1,MAUI CTY,Sep,137880.90
any,2009,1,MAUI CTY,Oct,145918.00
any,2009,1,MAUI CTY,Nov,141470.13
any,2009,1,MAUI CTY,Dec,169330.59
any,2009,1,MAUI,Jan,155296.56
any,2009,1,MAUI,Feb,152294.09
any,2009,1,MAUI,Mar,158711.24
any,2009,1,MAUI,Apr,156414.92
any,2009,1,MAUI,May,145398.80
any,2009,1,MAUI,Jun,176357.67
any,2009,1,MAUI,Jul,189646.29
any,2009,1,MAUI,Aug,176690.42
any,2009,1,MAUI,Sep,134833.23
any,2009,1,MAUI,Oct,142786.09
any,2009,1,MAUI,Nov,138509.23
any,2009,1,MAUI,Dec,165457.85
any,2009,1,MOLOKA'I,Jan,4959.52
any,2009,1,MOLOKA'I,Feb,4213.35
any,2009,1,MOLOKA'I,Mar,4213.16
any,2009,1,MOLOKA'I,Apr,4089.19
any,2009,1,MOLOKA'I,May,3693.68
any,2009,1,MOLOKA'I,Jun,3584.00
any,2009,1,MOLOKA'I,Jul,4636.21
any,2009,1,MOLOKA'I,Aug,3630.09
any,2009,1,MOLOKA'I,Sep,3537.68
any,2009,1,MOLOKA'I,Oct,3679.45
any,2009,1,MOLOKA'I,Nov,3570.67
any,2009,1,MOLOKA'I,Dec,4531.67
any,2009,1,LĀNA'I,Jan,5303.61
any,2009,1,LĀNA'I,Feb,5053.07
any,2009,1,LĀNA'I,Mar,5498.02
any,2009,1,LĀNA'I,Apr,5148.46
any,2009,1,LĀNA'I,May,5023.76
any,2009,1,LĀNA'I,Jun,5413.43
any,2009,1,LĀNA'I,Jul,5485.89
any,2009,1,LĀNA'I,Aug,5071.77
any,2009,1,LĀNA'I,Sep,4718.83
any,2009,1,LĀNA'I,Oct,4301.05
any,2009,1,LĀNA'I,Nov,4296.23
any,2009,1,LĀNA'I,Dec,5739.90
any,2009,1,KAUA'I,Jan,70860.30
any,2009,1,KAUA'I,Feb,71532.00
any,2009,1,KAUA'I,Mar,73010.72
any,2009,1,KAUA'I,Apr,76053.55
any,2009,1,KAUA'I,May,81848.50
any,2009,1,KAUA'I,Jun,87719.11
any,2009,1,KAUA'I,Jul,95422.17
any,2009,1,KAUA'I,Aug,86317.12
any,2009,1,KAUA'I,Sep,71500.86
any,2009,1,KAUA'I,Oct,73191.80
any,2009,1,KAUA'I,Nov,62768.57
any,2009,1,KAUA'I,Dec,77887.43
any,2009,1,HAWAI'I ISLAND,Jan,101898.23
any,2009,1,HAWAI'I ISLAND,Feb,103047.92
any,2009,1,HAWAI'I ISLAND,Mar,106030.55
any,2009,1,HAWAI'I ISLAND,Apr,106778.68
any,2009,1,HAWAI'I ISLAND,May,90979.73
any,2009,1,HAWAI'I ISLAND,Jun,106731.89
any,2009,1,HAWAI'I ISLAND,Jul,118502.08
any,2009,1,HAWAI'I ISLAND,Aug,108078.55
any,2009,1,HAWAI'I ISLAND,Sep,84792.88
any,2009,1,HAWAI'I ISLAND,Oct,91767.98
any,2009,1,HAWAI'I ISLAND,Nov,87234.99
any,2009,1,HAWAI'I ISLAND,Dec,109412.63
any,2009,1,HILO,Jan,36946.61
any,2009,1,HILO,Feb,33597.40
any,2009,1,HILO,Mar,38169.90
any,2009,1,HILO,Apr,40780.16
any,2009,1,HILO,May,36035.76
any,2009,1,HILO,Jun,39768.74
any,2009,1,HILO,Jul,44405.34
any,2009,1,HILO,Aug,38993.33
any,2009,1,HILO,Sep,34027.26
any,2009,1,HILO,Oct,34293.83
any,2009,1,HILO,Nov,31969.09
any,2009,1,HILO,Dec,41979.18
any,2009,1,KONA,Jan,84299.53
any,2009,1,KONA,Feb,86974.37
any,2009,1,KONA,Mar,87555.31
any,2009,1,KONA,Apr,89888.08
any,2009,1,KONA,May,74242.69
any,2009,1,KONA,Jun,88308.25
any,2009,1,KONA,Jul,98913.32
any,2009,1,KONA,Aug,90762.85
any,2009,1,KONA,Sep,69598.76
any,2009,1,KONA,Oct,75730.46
any,2009,1,KONA,Nov,71143.69
any,2009,1,KONA,Dec,90263.18
any,2010,1,O'AHU,Jan,318332.37
any,2010,1,O'AHU,Feb,311715.34
any,2010,1,O'AHU,Mar,357944.51
any,2010,1,O'AHU,Apr,325933.86
any,2010,1,O'AHU,May,343218.22
any,2010,1,O'AHU,Jun,390284.27
any,2010,1,O'AHU,Jul,422471.29
any,2010,1,O'AHU,Aug,432162.03
any,2010,1,O'AHU,Sep,345324.04
any,2010,1,O'AHU,Oct,348921.69
any,2010,1,O'AHU,Nov,342866.95
any,2010,1,O'AHU,Dec,389674.63
any,2010,1,MAUI CTY,Jan,162436.02
any,2010,1,MAUI CTY,Feb,166300.98
any,2010,1,MAUI CTY,Mar,185185.86
any,2010,1,MAUI CTY,Apr,165937.48
any,2010,1,MAUI CTY,May,164604.66
any,2010,1,MAUI CTY,Jun,190140.47
any,2010,1,MAUI CTY,Jul,214115.28
any,2010,1,MAUI CTY,Aug,197403.43
any,2010,1,MAUI CTY,Sep,155360.72
any,2010,1,MAUI CTY,Oct,174854.51
any,2010,1,MAUI CTY,Nov,168613.32
any,2010,1,MAUI CTY,Dec,189949.12
any,2010,1,MAUI,Jan,158962.69
any,2010,1,MAUI,Feb,162636.40
any,2010,1,MAUI,Mar,181336.93
any,2010,1,MAUI,Apr,162651.12
any,2010,1,MAUI,May,161441.20
any,2010,1,MAUI,Jun,186681.52
any,2010,1,MAUI,Jul,210504.15
any,2010,1,MAUI,Aug,193681.72
any,2010,1,MAUI,Sep,152156.34
any,2010,1,MAUI,Oct,171275.20
any,2010,1,MAUI,Nov,165227.01
any,2010,1,MAUI,Dec,185514.72
any,2010,1,MOLOKA'I,Jan,4348.67
any,2010,1,MOLOKA'I,Feb,4239.26
any,2010,1,MOLOKA'I,Mar,4198.24
any,2010,1,MOLOKA'I,Apr,3558.41
any,2010,1,MOLOKA'I,May,3745.12
any,2010,1,MOLOKA'I,Jun,4109.53
any,2010,1,MOLOKA'I,Jul,4792.00
any,2010,1,MOLOKA'I,Aug,4099.53
any,2010,1,MOLOKA'I,Sep,4243.86
any,2010,1,MOLOKA'I,Oct,4416.55
any,2010,1,MOLOKA'I,Nov,3794.25
any,2010,1,MOLOKA'I,Dec,4707.37
any,2010,1,LĀNA'I,Jan,4926.06
any,2010,1,LĀNA'I,Feb,5742.22
any,2010,1,LĀNA'I,Mar,5729.07
any,2010,1,LĀNA'I,Apr,5476.29
any,2010,1,LĀNA'I,May,5873.43
any,2010,1,LĀNA'I,Jun,5824.26
any,2010,1,LĀNA'I,Jul,6232.97
any,2010,1,LĀNA'I,Aug,6235.12
any,2010,1,LĀNA'I,Sep,5663.74
any,2010,1,LĀNA'I,Oct,5340.10
any,2010,1,LĀNA'I,Nov,4918.25
any,2010,1,LĀNA'I,Dec,6922.41
any,2010,1,KAUA'I,Jan,71048.52
any,2010,1,KAUA'I,Feb,69780.81
any,2010,1,KAUA'I,Mar,79858.36
any,2010,1,KAUA'I,Apr,76508.47
any,2010,1,KAUA'I,May,77699.71
any,2010,1,KAUA'I,Jun,92569.27
any,2010,1,KAUA'I,Jul,100833.82
any,2010,1,KAUA'I,Aug,90773.80
any,2010,1,KAUA'I,Sep,73645.74
any,2010,1,KAUA'I,Oct,79332.26
any,2010,1,KAUA'I,Nov,71715.40
any,2010,1,KAUA'I,Dec,80957.67
any,2010,1,HAWAI'I ISLAND,Jan,105202.76
any,2010,1,HAWAI'I ISLAND,Feb,102227.43
any,2010,1,HAWAI'I ISLAND,Mar,107397.98
any,2010,1,HAWAI'I ISLAND,Apr,103510.91
any,2010,1,HAWAI'I ISLAND,May,95241.12
any,2010,1,HAWAI'I ISLAND,Jun,116074.87
any,2010,1,HAWAI'I ISLAND,Jul,127504.81
any,2010,1,HAWAI'I ISLAND,Aug,120957.15
any,2010,1,HAWAI'I ISLAND,Sep,92392.72
any,2010,1,HAWAI'I ISLAND,Oct,105329.05
any,2010,1,HAWAI'I ISLAND,Nov,100611.79
any,2010,1,HAWAI'I ISLAND,Dec,114408.50
any,2010,1,HILO,Jan,40580.05
any,2010,1,HILO,Feb,37718.12
any,2010,1,HILO,Mar,38907.39
any,2010,1,HILO,Apr,38635.96
any,2010,1,HILO,May,36850.48
any,2010,1,HILO,Jun,44545.42
any,2010,1,HILO,Jul,47022.15
any,2010,1,HILO,Aug,42779.71
any,2010,1,HILO,Sep,36790.30
any,2010,1,HILO,Oct,37748.00
any,2010,1,HILO,Nov,34543.78
any,2010,1,HILO,Dec,42101.45
any,2010,1,KONA,Jan,86544.88
any,2010,1,KONA,Feb,84152.52
any,2010,1,KONA,Mar,89288.13
any,2010,1,KONA,Apr,87686.21
any,2010,1,KONA,May,78526.70
any,2010,1,KONA,Jun,94977.58
any,2010,1,KONA,Jul,106415.47
any,2010,1,KONA,Aug,101385.20
any,2010,1,KONA,Sep,75816.54
any,2010,1,KONA,Oct,87815.22
any,2010,1,KONA,Nov,84752.41
any,2010,1,KONA,Dec,95457.08
any,2011,1,O'AHU,Jan,358571.50
any,2011,1,O'AHU,Feb,347490.18
any,2011,1,O'AHU,Mar,357242.18
any,2011,1,O'AHU,Apr,328133.82
any,2011,1,O'AHU,May,344955.21
any,2011,1,O'AHU,Jun,372619.75
any,2011,1,O'AHU,Jul,407450.21
any,2011,1,O'AHU,Aug,410956.30
any,2011,1,O'AHU,Sep,358582.50
any,2011,1,O'AHU,Oct,358394.45
any,2011,1,O'AHU,Nov,343277.88
any,2011,1,O'AHU,Dec,413949.93
any,2011,1,MAUI CTY,Jan,179819.85
any,2011,1,MAUI CTY,Feb,181502.69
any,2011,1,MAUI CTY,Mar,206957.88
any,2011,1,MAUI CTY,Apr,182350.98
any,2011,1,MAUI CTY,May,165242.84
any,2011,1,MAUI CTY,Jun,192908.25
any,2011,1,MAUI CTY,Jul,212518.77
any,2011,1,MAUI CTY,Aug,188300.21
any,2011,1,MAUI CTY,Sep,160814.16
any,2011,1,MAUI CTY,Oct,171849.46
any,2011,1,MAUI CTY,Nov,169823.47
any,2011,1,MAUI CTY,Dec,199324.38
any,2011,1,MAUI,Jan,174924.12
any,2011,1,MAUI,Feb,177431.47
any,2011,1,MAUI,Mar,202791.49
any,2011,1,MAUI,Apr,179270.06
any,2011,1,MAUI,May,162061.92
any,2011,1,MAUI,Jun,189730.67
any,2011,1,MAUI,Jul,208853.59
any,2011,1,MAUI,Aug,185352.04
any,2011,1,MAUI,Sep,157947.08
any,2011,1,MAUI,Oct,168043.15
any,2011,1,MAUI,Nov,166566.65
any,2011,1,MAUI,Dec,195515.09
any,2011,1,MOLOKA'I,Jan,4749.91
any,2011,1,MOLOKA'I,Feb,4488.91
any,2011,1,MOLOKA'I,Mar,7783.81
any,2011,1,MOLOKA'I,Apr,3962.31
any,2011,1,MOLOKA'I,May,3611.07
any,2011,1,MOLOKA'I,Jun,4533.04
any,2011,1,MOLOKA'I,Jul,4493.52
any,2011,1,MOLOKA'I,Aug,3837.47
any,2011,1,MOLOKA'I,Sep,3624.55
any,2011,1,MOLOKA'I,Oct,4311.13
any,2011,1,MOLOKA'I,Nov,3917.92
any,2011,1,MOLOKA'I,Dec,5936.06
any,2011,1,LĀNA'I,Jan,5782.94
any,2011,1,LĀNA'I,Feb,6104.11
any,2011,1,LĀNA'I,Mar,9666.58
any,2011,1,LĀNA'I,Apr,6382.36
any,2011,1,LĀNA'I,May,6036.53
any,2011,1,LĀNA'I,Jun,5736.43
any,2011,1,LĀNA'I,Jul,6523.15
any,2011,1,LĀNA'I,Aug,5680.09
any,2011,1,LĀNA'I,Sep,5608.61
any,2011,1,LĀNA'I,Oct,5607.75
any,2011,1,LĀNA'I,Nov,5025.26
any,2011,1,LĀNA'I,Dec,6850.48
any,2011,1,KAUA'I,Jan,75582.44
any,2011,1,KAUA'I,Feb,76819.02
any,2011,1,KAUA'I,Mar,82260.83
any,2011,1,KAUA'I,Apr,83749.86
any,2011,1,KAUA'I,May,82091.93
any,2011,1,KAUA'I,Jun,92504.83
any,2011,1,KAUA'I,Jul,102443.77
any,2011,1,KAUA'I,Aug,89228.06
any,2011,1,KAUA'I,Sep,81386.40
any,2011,1,KAUA'I,Oct,81645.68
any,2011,1,KAUA'I,Nov,72879.58
any,2011,1,KAUA'I,Dec,90907.13
any,2011,1,HAWAI'I ISLAND,Jan,115037.32
any,2011,1,HAWAI'I ISLAND,Feb,116585.58
any,2011,1,HAWAI'I ISLAND,Mar,118908.41
any,2011,1,HAWAI'I ISLAND,Apr,104550.76
any,2011,1,HAWAI'I ISLAND,May,96718.02
any,2011,1,HAWAI'I ISLAND,Jun,109698.92
any,2011,1,HAWAI'I ISLAND,Jul,124426.62
any,2011,1,HAWAI'I ISLAND,Aug,113767.00
any,2011,1,HAWAI'I ISLAND,Sep,99006.78
any,2011,1,HAWAI'I ISLAND,Oct,98886.09
any,2011,1,HAWAI'I ISLAND,Nov,96967.26
any,2011,1,HAWAI'I ISLAND,Dec,123757.69
any,2011,1,HILO,Jan,40415.31
any,2011,1,HILO,Feb,41193.12
any,2011,1,HILO,Mar,43952.74
any,2011,1,HILO,Apr,37651.65
any,2011,1,HILO,May,38216.22
any,2011,1,HILO,Jun,43613.95
any,2011,1,HILO,Jul,45640.28
any,2011,1,HILO,Aug,40388.12
any,2011,1,HILO,Sep,37837.38
any,2011,1,HILO,Oct,36063.94
any,2011,1,HILO,Nov,35259.59
any,2011,1,HILO,Dec,44904.52
any,2011,1,KONA,Jan,96679.99
any,2011,1,KONA,Feb,98345.18
any,2011,1,KONA,Mar,100729.13
any,2011,1,KONA,Apr,90399.56
any,2011,1,KONA,May,79118.47
any,2011,1,KONA,Jun,91187.68
any,2011,1,KONA,Jul,104440.74
any,2011,1,KONA,Aug,94422.97
any,2011,1,KONA,Sep,83032.12
any,2011,1,KONA,Oct,82602.07
any,2011,1,KONA,Nov,81317.79
any,2011,1,KONA,Dec,104186.80
any,2012,1,O'AHU,Jan,390301.04
any,2012,1,O'AHU,Feb,366579.73
any,2012,1,O'AHU,Mar,405062.21
any,2012,1,O'AHU,Apr,371770.92
any,2012,1,O'AHU,May,396694.15
any,2012,1,O'AHU,Jun,427096.16
any,2012,1,O'AHU,Jul,459248.54
any,2012,1,O'AHU,Aug,466004.30
any,2012,1,O'AHU,Sep,388307.36
any,2012,1,O'AHU,Oct,390490.10
any,2012,1,O'AHU,Nov,394273.79
any,2012,1,O'AHU,Dec,448217.16
any,2012,1,MAUI CTY,Jan,194304.51
any,2012,1,MAUI CTY,Feb,189302.38
any,2012,1,MAUI CTY,Mar,218946.40
any,2012,1,MAUI CTY,Apr,190128.63
any,2012,1,MAUI CTY,May,175562.55
any,2012,1,MAUI CTY,Jun,210670.19
any,2012,1,MAUI CTY,Jul,217404.03
any,2012,1,MAUI CTY,Aug,207927.99
any,2012,1,MAUI CTY,Sep,166744.87
any,2012,1,MAUI CTY,Oct,181629.37
any,2012,1,MAUI CTY,Nov,185653.00
any,2012,1,MAUI CTY,Dec,215055.29
any,2012,1,MAUI,Jan,190323.82
any,2012,1,MAUI,Feb,185220.12
any,2012,1,MAUI,Mar,215132.09
any,2012,1,MAUI,Apr,186610.63
any,2012,1,MAUI,May,172116.73
any,2012,1,MAUI,Jun,206946.62
any,2012,1,MAUI,Jul,213700.33
any,2012,1,MAUI,Aug,204669.26
any,2012,1,MAUI,Sep,163167.07
any,2012,1,MAUI,Oct,178430.05
any,2012,1,MAUI,Nov,182442.81
any,2012,1,MAUI,Dec,210434.29
any,2012,1,MOLOKA'I,Jan,4993.37
any,2012,1,MOLOKA'I,Feb,4610.90
any,2012,1,MOLOKA'I,Mar,4361.12
any,2012,1,MOLOKA'I,Apr,4841.19
any,2012,1,MOLOKA'I,May,4295.24
any,2012,1,MOLOKA'I,Jun,4168.55
any,2012,1,MOLOKA'I,Jul,4683.27
any,2012,1,MOLOKA'I,Aug,4036.43
any,2012,1,MOLOKA'I,Sep,4124.55
any,2012,1,MOLOKA'I,Oct,4106.44
any,2012,1,MOLOKA'I,Nov,4068.97
any,2012,1,MOLOKA'I,Dec,5032.63
any,2012,1,LĀNA'I,Jan,6355.81
any,2012,1,LĀNA'I,Feb,6054.62
any,2012,1,LĀNA'I,Mar,6581.88
any,2012,1,LĀNA'I,Apr,6319.37
any,2012,1,LĀNA'I,May,5638.70
any,2012,1,LĀNA'I,Jun,6459.03
any,2012,1,LĀNA'I,Jul,6138.16
any,2012,1,LĀNA'I,Aug,6592.55
any,2012,1,LĀNA'I,Sep,5544.68
any,2012,1,LĀNA'I,Oct,5212.72
any,2012,1,LĀNA'I,Nov,5317.46
any,2012,1,LĀNA'I,Dec,6433.93
any,2012,1,KAUA'I,Jan,83300.18
any,2012,1,KAUA'I,Feb,81617.75
any,2012,1,KAUA'I,Mar,93530.24
any,2012,1,KAUA'I,Apr,86965.67
any,2012,1,KAUA'I,May,85173.59
any,2012,1,KAUA'I,Jun,101904.99
any,2012,1,KAUA'I,Jul,103443.93
any,2012,1,KAUA'I,Aug,100502.66
any,2012,1,KAUA'I,Sep,83743.07
any,2012,1,KAUA'I,Oct,84434.86
any,2012,1,KAUA'I,Nov,82936.99
any,2012,1,KAUA'I,Dec,97127.06
any,2012,1,HAWAI'I ISLAND,Jan,125590.25
any,2012,1,HAWAI'I ISLAND,Feb,119627.60
any,2012,1,HAWAI'I ISLAND,Mar,131682.39
any,2012,1,HAWAI'I ISLAND,Apr,112910.68
any,2012,1,HAWAI'I ISLAND,May,104380.96
any,2012,1,HAWAI'I ISLAND,Jun,118149.36
any,2012,1,HAWAI'I ISLAND,Jul,133257.04
any,2012,1,HAWAI'I ISLAND,Aug,129441.40
any,2012,1,HAWAI'I ISLAND,Sep,96284.40
any,2012,1,HAWAI'I ISLAND,Oct,113416.73
any,2012,1,HAWAI'I ISLAND,Nov,113244.00
any,2012,1,HAWAI'I ISLAND,Dec,135296.95
any,2012,1,HILO,Jan,45685.78
any,2012,1,HILO,Feb,41764.12
any,2012,1,HILO,Mar,47266.98
any,2012,1,HILO,Apr,45068.86
any,2012,1,HILO,May,40719.27
any,2012,1,HILO,Jun,43765.89
any,2012,1,HILO,Jul,48698.89
any,2012,1,HILO,Aug,47537.14
any,2012,1,HILO,Sep,36817.89
any,2012,1,HILO,Oct,38770.07
any,2012,1,HILO,Nov,41735.13
any,2012,1,HILO,Dec,48605.10
any,2012,1,KONA,Jan,104916.71
any,2012,1,KONA,Feb,99871.74
any,2012,1,KONA,Mar,110740.06
any,2012,1,KONA,Apr,92541.07
any,2012,1,KONA,May,85060.18
any,2012,1,KONA,Jun,98043.60
any,2012,1,KONA,Jul,109813.06
any,2012,1,KONA,Aug,110222.99
any,2012,1,KONA,Sep,79307.21
any,2012,1,KONA,Oct,95335.39
any,2012,1,KONA,Nov,92884.54
any,2012,1,KONA,Dec,112732.71
any,2013,1,O'AHU,Jan,395363.77
any,2013,1,O'AHU,Feb,386215.72
any,2013,1,O'AHU,Mar,434897.41
any,2013,1,O'AHU,Apr,386073.66
any,2013,1,O'AHU,May,410650.83
any,2013,1,O'AHU,Jun,449660.00
any,2013,1,O'AHU,Jul,486709.16
any,2013,1,O'AHU,Aug,480529.56
any,2013,1,O'AHU,Sep,392513.80
any,2013,1,O'AHU,Oct,402225.20
any,2013,1,O'AHU,Nov,381627.25
any,2013,1,O'AHU,Dec,437809.42
any,2013,1,MAUI CTY,Jan,203148.35
any,2013,1,MAUI CTY,Feb,194121.24
any,2013,1,MAUI CTY,Mar,221951.27
any,2013,1,MAUI CTY,Apr,192826.63
any,2013,1,MAUI CTY,May,185431.85
any,2013,1,MAUI CTY,Jun,215514.98
any,2013,1,MAUI CTY,Jul,228939.56
any,2013,1,MAUI CTY,Aug,211552.63
any,2013,1,MAUI CTY,Sep,168984.89
any,2013,1,MAUI CTY,Oct,179781.93
any,2013,1,MAUI CTY,Nov,184109.04
any,2013,1,MAUI CTY,Dec,215370.36
any,2013,1,MAUI,Jan,198821.60
any,2013,1,MAUI,Feb,190752.42
any,2013,1,MAUI,Mar,217820.13
any,2013,1,MAUI,Apr,189407.67
any,2013,1,MAUI,May,182190.27
any,2013,1,MAUI,Jun,211887.60
any,2013,1,MAUI,Jul,225274.09
any,2013,1,MAUI,Aug,208400.70
any,2013,1,MAUI,Sep,165981.74
any,2013,1,MAUI,Oct,176230.59
any,2013,1,MAUI,Nov,180874.38
any,2013,1,MAUI,Dec,211142.35
any,2013,1,MOLOKA'I,Jan,5269.67
any,2013,1,MOLOKA'I,Feb,4204.20
any,2013,1,MOLOKA'I,Mar,4336.34
any,2013,1,MOLOKA'I,Apr,4457.60
any,2013,1,MOLOKA'I,May,4315.19
any,2013,1,MOLOKA'I,Jun,4591.02
any,2013,1,MOLOKA'I,Jul,4792.27
any,2013,1,MOLOKA'I,Aug,3748.44
any,2013,1,MOLOKA'I,Sep,4965.09
any,2013,1,MOLOKA'I,Oct,4502.88
any,2013,1,MOLOKA'I,Nov,4353.87
any,2013,1,MOLOKA'I,Dec,5620.61
any,2013,1,LĀNA'I,Jan,6302.13
any,2013,1,LĀNA'I,Feb,6144.65
any,2013,1,LĀNA'I,Mar,6664.16
any,2013,1,LĀNA'I,Apr,5696.40
any,2013,1,LĀNA'I,May,5476.75
any,2013,1,LĀNA'I,Jun,7037.25
any,2013,1,LĀNA'I,Jul,6212.18
any,2013,1,LĀNA'I,Aug,6241.81
